"discipline_title","host_city","year","Medal","participant_type","athlete_url","athlete","team","team_short","host_country","host_full",""
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/deon-marie-hemmings","Deon Marie HEMMINGS","Jamaica","JAM","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/nezha-bidouane","Nezha BIDOUANE","Morocco","MAR","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/tereza-marinova","Tereza MARINOVA","Bulgaria","BUL","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/tatyana-lebedeva","Tatyana LEBEDEVA","Russian Federation","RUS","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/olena-hovorova","Olena HOVOROVA","Ukraine","UKR","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/maria-mutola","Maria MUTOLA","Mozambique","MOZ","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/stephanie-graf","Stephanie GRAF","Austria","AUT","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/kelly-holmes","Kelly HOLMES","Great Britain","GBR","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/cathy-freeman","Cathy FREEMAN","Australia","AUS","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/lorraine-fenton","Lorraine FENTON","Jamaica","JAM","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/katharine-merry","Katharine MERRY","Great Britain","GBR","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/yelena-yelesina","Yelena YELESINA","Russian Federation","RUS","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/hestrie-cloete","Hestrie CLOETE","South Africa","RSA","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","","Oana Mușunoi-Pantelimon","Romania","ROU","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/kajsa-bergqvist","Kajsa BERGQVIST","Sweden","SWE","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/anier-garcia","Anier GARCIA","Cuba","CUB","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/terrence-trammell","Terrence TRAMMELL","United States of America","USA","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/mark-crear","Mark CREAR","United States of America","USA","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","GameTeam","","","Bahamas","BAH","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","GameTeam","","","Jamaica","JAM","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","GameTeam","","","United States of America","USA","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/heike-drechsler","Heike DRECHSLER","Germany","GER","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/fiona-may","Fiona MAY","Italy","ITA","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/tatyana-kotova","Tatyana KOTOVA","Russian Federation","RUS","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/szymon-ziolkowski","Szymon ZIOLKOWSKI","Poland","POL","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/nicola-vizzoni","Nicola VIZZONI","Italy","ITA","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/igor-astapkovich","Igor ASTAPKOVICH","Belarus","BLR","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/ivan-pedroso","Ivan PEDROSO","Cuba","CUB","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/jai-taurima","Jai TAURIMA","Australia","AUS","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/roman-schurenko","Roman SCHURENKO","Ukraine","UKR","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/nils-schumann","Nils SCHUMANN","Germany","GER","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/wilson-kipketer","Wilson KIPKETER","Denmark","DEN","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/djabir-said-guerni","Djabir SAID GUERNI","Algeria","ALG","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/pauline-elaine-davis","Pauline Elaine DAVIS","Bahamas","BAH","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/susanthika-jayasinghe","Susanthika JAYASINGHE","Sri Lanka","SRI","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/beverly-mcdonald","Beverly MCDONALD","Jamaica","JAM","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/maurice-greene","Maurice GREENE","United States of America","USA","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/ato-boldon","Ato BOLDON","Trinidad and Tobago","TTO","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/obadele-thompson","Obadele THOMPSON","Barbados","BAR","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/virgilijus-alekna","Virgilijus ALEKNA","Lithuania","LTU","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/lars-riedel","Lars RIEDEL","Germany","GER","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/frantz-kruger","Frantz KRUGER","South Africa","RSA","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/nouria-merah-benida","Nouria MERAH-BENIDA","Algeria","ALG","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/violeta-szekely","Violeta SZEKELY","Romania","ROU","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/gabriela-szabo","Gabriela SZABO","Romania","ROU","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/denise-lewis","Denise LEWIS","Great Britain","GBR","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/yelena-prokhorova","Yelena PROKHOROVA","Russian Federation","RUS","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/natalya-sazanovich","Natalya SAZANOVICH","Belarus","BLR","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/robert-korzeniowski","Robert KORZENIOWSKI","Poland","POL","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/noe-hernandez","Noe HERNANDEZ","Mexico","MEX","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/vladimir-andreyev","Vladimir ANDREYEV","Russian Federation","RUS","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/erki-nool","Erki NOOL","Estonia","EST","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/roman-sebrle","Roman SEBRLE","Czech Republic","CZE","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/chris-huffins","Chris HUFFINS","United States of America","USA","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/sergey-kliugin","Sergey KLIUGIN","Russian Federation","RUS","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/javier-sotomayor","Javier SOTOMAYOR","Cuba","CUB","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/abderrahmane-hammad","Abderrahmane HAMMAD","Algeria","ALG","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/naoko-takahashi","Naoko TAKAHASHI","Japan","JPN","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/lidia-simon","Lidia SIMON","Romania","ROU","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/joyce-chepchumba","Joyce CHEPCHUMBA","Kenya","KEN","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/millon-wolde","Millon WOLDE","Ethiopia","ETH","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/ali-saidi-sief","Ali SAIDI-SIEF","Algeria","ALG","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/brahim-lahlafi","Brahim LAHLAFI","Morocco","MAR","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","GameTeam","","","United States of America","USA","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","GameTeam","","","Brazil","BRA","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","GameTeam","","","Cuba","CUB","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/olga-shishigina","Olga SHISHIGINA","Kazakhstan","KAZ","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/glory-alozie","Glory ALOZIE","Nigeria","NGR","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/melissa-morrison","Melissa MORRISON","United States of America","USA","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/robert-korzeniowski","Robert KORZENIOWSKI","Poland","POL","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/aigars-fadejevs","Aigars FADEJEVS","Latvia","LAT","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/erick-joel-sanchez","Erick Joel SANCHEZ","Mexico","MEX","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/ellina-zvereva","Ellina ZVEREVA","Belarus","BLR","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/anastasia-kelesidou","Anastasia KELESIDOU","Greece","GRE","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/iryna-yatchenko","Iryna YATCHENKO","Belarus","BLR","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/liping-wang-1","Liping WANG","People's Republic of China","CHN","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/kjersti-platzer","Kjersti PLATZER","Norway","NOR","Australia","Sydney 2000","Summer"
"Athletics","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/maria-vasco","Maria VASCO","Spain","ESP","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/brahim-asloum","Brahim ASLOUM","France","FRA","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/rafael-lozano-munoz","Rafael LOZANO MUÑOZ","Spain","ESP","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/un-chol-kim","Un Chol KIM","Democratic People's Republic of Korea","PRK","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/maikro-romero","Maikro ROMERO","Cuba","CUB","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/mario-cesar-kindelan-mesa","Mario Cesar KINDELAN MESA","Cuba","CUB","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/andriy-kotelnyk","Andriy KOTELNYK","Ukraine","UKR","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/alexander-maletin","Alexander MALETIN","Russian Federation","RUS","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/cristian-bejarano","Cristian BEJARANO","Mexico","MEX","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/oleg-saitov","Oleg SAITOV","Russian Federation","RUS","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/sergey-dotsenko","Sergey DOTSENKO","Ukraine","UKR","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/dorel-simion","Dorel SIMION","Romania","ROU","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/vitalie-grusac","Vitalie GRUSAC","Republic of Moldova","MDA","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","GOLD","Athlete","","Aleksandr Lebzyak","Russian Federation","RUS","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/rudolf-kraj","Rudolf KRAJ","Czech Republic","CZE","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/andriy-fedchuk","Andriy FEDCHUK","Ukraine","UKR","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/sergey-mihaylov","Sergey MIHAYLOV","Uzbekistan","UZB","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/guillermo-rigondeaux-ortiz","Guillermo RIGONDEAUX ORTIZ","Cuba","CUB","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/raimkul-malakhbekov","Raimkul MALAKHBEKOV","Russian Federation","RUS","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/clarence-vinson","Clarence VINSON","United States of America","USA","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/sergiy-danylchenko","Sergiy DANYLCHENKO","Ukraine","UKR","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","GOLD","Athlete","https://olympics.com/en/athletes/bekzat-sattarkhanov","Bekzat SATTARKHANOV","Kazakhstan","KAZ","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","SILVER","Athlete","https://olympics.com/en/athletes/ricardo-juarez","Ricardo JUAREZ","United States of America","USA","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/kamil-djamaloudinov","Kamil DJAMALOUDINOV","Russian Federation","RUS","Australia","Sydney 2000","Summer"
"Boxing","sydney","2000","BRONZE","Athlete","https://olympics.com/en/athletes/tahar-tamsamani","Tahar TAMSAMANI","Morocco","MAR","Australia","Sydney 2000","Summer"
